Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Parental_Education,GPA_Trend,Time_Pressure,Income_Study_Ratio,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes
21.1,-0.6487709389971793,5.4,92.9,4,5.0,7.0,1.85,2.4,2.42,3,3,-0.020000000000000018,245.0,3906.25,False,True,True,False
17.0,-0.3850344581312339,3.85,80.9,3,35.0,4.3,4.0,4.0,3.98,2,3,0.020000000000000018,215.0,6237.525773195876,True,True,False,True
19.7,-0.24508137889029907,2.97,75.1,1,35.0,4.2,1.39,1.21,1.21,1,2,0.0,95.0,8322.166246851384,True,True,False,False
20.9,-0.6487709389971793,5.07,84.8,2,24.5,6.2,2.47,2.43,2.42,4,1,0.010000000000000231,144.5,4118.616144975288,False,False,False,False
19.5,-0.6286341665624413,4.68,82.9,4,46.3,5.5,1.28,1.14,1.14,1,3,0.0,286.3,4472.007042253521,False,True,False,False
22.4,-0.4084855123133353,4.027431865828092,55.6,1,41.5,5.515947888589398,3.07,3.33,3.33,1,3,0.0,101.5,5924.496004103275,False,True,False,False
21.9,-0.04973962135630675,4.61,81.3,0,24.5,6.4,1.26,1.24,1.36,3,1,-0.1200000000000001,24.5,6582.709447415329,True,False,False,False
18.8,-0.4936525099425515,6.61,74.6,1,15.9,6.3,0.39,0.69,0.69,1,1,0.0,75.9,3691.0643889618923,False,True,False,False
17.0,-0.4084855123133353,4.027431865828092,68.0,0,33.4,5.515947888589398,0.69,0.67,0.63,2,2,0.040000000000000036,33.4,5924.496004103275,False,True,False,True
17.0,-0.6487709389971793,3.33,69.7,1,38.0,5.1,0.83,0.15,0.16,2,5,-0.010000000000000009,98.0,5773.6720554272515,True,True,False,False
22.8,-0.6487709389971793,3.02,84.3,3,30.4,7.8,1.53,1.5,1.51,3,2,-0.010000000000000009,210.4,6218.905472636817,False,True,False,False
22.3,0.0678169478948696,4.03,77.7,1,19.2,6.3,1.63,1.68,1.68,1,4,0.0,79.2,7807.157057654075,False,True,False,True
24.2,0.5858492282857859,6.95,78.9,2,34.6,6.2,4.0,4.0,4.0,1,2,0.0,154.6,6237.232704402516,True,True,False,False
21.1,0.2618028628958496,3.34,74.0,5,26.6,8.0,1.16,1.08,1.08,3,1,0.0,326.6,9938.479262672812,True,True,False,False
25.7,0.8045918236117681,4.84,64.8,1,40.2,4.4,1.12,1.23,1.24,4,1,-0.010000000000000009,100.2,9236.643835616438,False,True,False,True
20.8,-0.6487709389971793,5.09,79.2,3,23.6,4.2,2.74,2.97,2.97,2,3,0.0,203.6,4105.0903119868635,True,True,False,True
21.3,-0.6487709389971793,4.79,78.0,3,26.8,3.7,1.63,1.64,1.62,2,2,0.019999999999999796,206.8,4317.789291882556,True,True,False,False
18.5,2.7009133633948403,5.03,78.9,3,20.6,4.1,1.83,1.99,1.99,2,3,0.0,200.6,15208.126036484246,False,True,True,False
21.1,-0.4084855123133353,4.027431865828092,78.2,2,31.1,5.515947888589398,1.17,0.78,0.84,4,2,-0.05999999999999994,151.1,5924.496004103275,False,True,False,False
22.9,0.2271033373287574,3.15,84.3,1,24.6,5.6,2.85,3.56,3.56,1,1,0.0,84.6,10226.987951807228,False,True,True,False
21.7,-0.6487709389971793,4.02,60.1,1,30.5,6.5,0.81,1.24,1.24,1,3,0.0,90.5,4980.0796812749,False,False,True,True
17.9,-0.6487709389971793,3.86,78.9,3,37.6,4.0,1.38,1.39,1.44,2,3,-0.050000000000000044,217.6,5144.0329218107,True,True,True,False
23.8,-0.16413255803045443,2.51,90.7,2,7.4,4.3,3.76,4.0,3.94,2,1,0.06000000000000005,127.4,9872.079772079773,False,True,False,False
23.2,-0.49992955870649725,2.57,73.9,4,24.3,8.1,2.06,2.29,2.25,2,2,0.040000000000000036,264.3,7833.0532212885155,True,True,False,False
19.7,0.9769846908647747,4.62,79.8,2,16.3,4.5,1.55,1.37,1.45,3,4,-0.07999999999999985,136.3,10209.074733096086,False,True,False,False
17.0,-0.37132538363077633,4.21,88.9,2,19.7,3.9,3.12,2.96,2.96,1,1,0.0,139.7,5858.925143953935,False,True,False,False
21.2,1.309467409793454,5.38,82.7,4,28.2,4.2,4.0,4.0,4.0,1,1,0.0,268.2,10030.721003134797,False,True,True,False
20.6,-0.6487709389971793,4.09,61.9,4,22.9,7.3,1.19,1.12,1.19,4,2,-0.06999999999999984,262.9,4911.591355599215,True,True,False,True
20.0,-0.5963450277207043,4.98,84.9,3,15.2,5.4,2.13,2.42,2.42,1,2,0.0,195.2,4355.183946488294,True,True,True,True
20.9,1.4376196373581709,4.31,78.5,0,26.1,6.8,2.39,2.58,2.52,3,3,0.06000000000000005,26.1,12532.580037664784,True,True,False,False
21.2,-0.6487709389971793,3.81,80.4,1,48.1,5.8,0.94,1.1,1.04,4,1,0.06000000000000005,108.1,5197.5051975051965,False,True,False,False
23.4,-0.6487709389971793,4.34,82.0,3,5.0,6.5,2.96,2.89,2.91,4,1,-0.020000000000000018,185.0,4681.647940074907,True,True,False,True
22.6,-0.6487709389971793,4.17,80.4,0,43.3,8.3,2.02,1.54,1.58,2,2,-0.040000000000000036,43.3,4835.58994197292,True,True,False,False
21.5,-0.2327281469228538,5.11,82.0,1,50.5,5.5,2.92,2.96,3.04,3,1,-0.08000000000000007,110.5,5447.626841243862,True,True,False,True
21.0,-0.6487709389971793,3.66,91.3,2,34.4,10.0,0.22,0.24,0.24,1,2,0.0,154.4,5364.806866952789,False,True,False,False
19.1,2.400970865258456,3.15,78.1,0,48.0,4.7,1.98,1.82,1.8,4,1,0.020000000000000018,48.0,20658.313253012046,False,True,True,False
24.0,-0.6487709389971793,3.23,100.0,1,32.2,9.0,2.08,2.5,2.55,4,1,-0.04999999999999982,92.2,5910.16548463357,False,True,False,False
17.7,-0.594637670456911,4.62,85.6,1,19.2,4.6,3.44,3.17,3.17,1,2,0.0,79.2,4640.213523131672,True,True,False,False
18.0,-0.6487709389971793,3.44,74.0,2,44.1,7.4,2.0,1.9,1.91,2,1,-0.010000000000000009,164.1,5630.6306306306315,False,True,False,False
23.7,0.5020882895796936,3.85,86.4,2,33.9,3.6,3.53,3.38,3.35,2,3,0.029999999999999805,153.9,9880.0,True,True,False,True
21.6,0.8900601195816537,6.32,84.6,3,33.4,5.9,3.79,3.7,3.73,2,5,-0.029999999999999805,213.4,7601.639344262295,False,True,False,False
18.9,0.06374942029583273,5.22,81.8,4,33.1,4.2,2.22,2.42,2.45,3,1,-0.03000000000000025,273.1,6300.48231511254,False,False,False,False
24.5,-0.6487709389971793,4.18,94.0,1,43.7,8.3,2.19,2.17,2.16,3,1,0.009999999999999787,103.7,4826.254826254826,True,True,True,True
22.0,-0.6487709389971793,4.17,95.1,0,21.8,4.3,3.33,3.69,3.69,1,1,0.0,21.8,4835.58994197292,True,True,True,False
21.0,-0.6487709389971793,2.58,79.4,2,26.7,6.8,1.8,1.9,1.86,3,1,0.039999999999999813,146.7,6983.240223463687,False,True,True,False
19.9,-0.6487709389971793,3.95,77.6,1,21.6,4.6,0.56,0.68,0.72,2,5,-0.039999999999999925,81.6,5050.50505050505,False,True,False,False
18.2,1.2050173183613966,3.28,77.1,3,15.1,3.9,1.92,2.09,2.13,4,1,-0.040000000000000036,195.1,14466.355140186917,False,True,False,False
23.9,-0.6487709389971793,3.73,74.2,4,16.6,6.3,1.05,1.08,1.09,3,3,-0.010000000000000009,256.6,5285.4122621564475,True,True,False,True
21.9,0.8423043325855543,4.03,94.0,2,34.9,6.0,2.46,2.54,2.54,1,2,0.0,154.9,10873.359840954274,False,True,False,False
20.9,-0.12898108495235813,2.87,64.1,0,19.5,5.8,2.68,2.26,2.26,1,3,0.0,19.5,9134.625322997415,False,True,False,True
20.3,0.07218577383457585,3.38,89.6,3,38.4,4.5,3.21,2.73,2.81,4,1,-0.08000000000000007,218.4,8985.616438356165,False,True,True,True
22.9,-0.5108767317508187,2.31,62.9,1,5.0,9.3,1.22,1.38,1.38,2,2,0.0,65.0,8382.477341389727,False,True,True,False
21.8,3.7832272194694254,4.79,75.7,3,34.6,6.6,2.2,2.08,2.04,4,1,0.040000000000000036,214.6,19560.967184801382,True,True,False,True
20.7,0.32924347481568295,0.57,82.9,2,45.9,3.0,3.26,3.09,3.09,1,1,0.0,165.9,28328.66242038217,True,True,True,True
23.5,-0.6487709389971793,3.87,83.7,1,41.7,6.2,1.51,1.37,1.29,2,3,0.08000000000000007,101.7,5133.47022587269,True,True,False,False
21.5,-0.4144110463465001,4.61,81.8,2,37.8,4.5,1.44,1.29,1.32,3,5,-0.030000000000000027,157.8,5288.235294117647,True,False,False,True
20.4,-0.6487709389971793,3.33,90.8,1,28.5,3.8,2.81,2.77,2.67,4,1,0.10000000000000009,88.5,5773.6720554272515,False,True,False,False
20.6,-0.6487709389971793,5.8,85.6,3,33.3,6.7,1.76,1.76,1.79,3,3,-0.030000000000000027,213.3,3676.470588235294,False,True,True,False
23.6,-0.6487709389971793,5.72,74.6,5,26.4,3.2,1.91,1.7,1.71,4,2,-0.010000000000000009,326.4,3720.2380952380954,False,True,True,True
19.0,0.25281412906587925,3.48,77.2,1,32.7,5.1,2.25,2.37,2.33,2,1,0.040000000000000036,92.7,9587.946428571428,True,True,False,False
17.6,-0.6487709389971793,4.19,76.2,1,22.3,4.2,1.81,1.67,1.67,1,2,0.0,82.3,4816.955684007707,False,True,True,False
21.5,1.542571892691344,2.71,76.8,1,32.3,3.1,4.0,3.95,3.95,1,1,0.0,92.3,18500.808625336926,True,True,False,True
19.7,-0.6487709389971793,4.01,67.9,2,35.3,8.3,1.75,1.66,1.67,2,3,-0.010000000000000009,155.3,4990.0199600798405,False,True,False,False
23.4,-0.49812176866248087,4.35,73.2,4,29.9,5.4,2.14,2.11,2.05,4,1,0.06000000000000005,269.9,5233.644859813085,True,False,False,False
18.3,-0.6487709389971793,4.71,77.2,0,46.6,5.5,4.0,4.0,3.99,2,1,0.009999999999999787,46.6,4378.283712784589,True,True,True,True
20.2,-0.26486663659425613,5.35,76.9,4,41.9,3.8,3.47,3.6,3.62,3,2,-0.020000000000000018,281.9,5140.9448818897645,False,True,False,False
23.5,2.853370323773555,5.53,89.4,2,44.1,5.8,2.75,2.92,3.0,3,1,-0.08000000000000007,164.1,14508.575803981623,False,True,False,False
22.4,2.538463341383924,3.18,81.8,2,20.4,6.3,2.75,2.58,2.58,1,2,0.0,140.4,21165.07177033493,True,True,False,True
23.7,0.836429014942501,2.77,93.1,6,42.5,4.0,1.9,2.11,2.12,4,2,-0.010000000000000231,402.5,14476.392572944296,True,True,True,False
19.9,-0.6375726840023,4.72,77.8,4,13.4,6.1,1.84,2.19,2.19,1,4,0.0,253.4,4409.615384615385,False,True,False,False
20.3,1.9094026224563347,3.12,92.3,2,39.0,7.4,2.47,2.81,2.82,4,1,-0.009999999999999787,159.0,18432.76699029126,False,True,False,False
20.8,-0.05139676222998844,3.29,88.2,0,21.2,6.9,3.87,4.0,4.0,1,2,0.0,21.2,8600.4662004662,True,True,True,False
21.0,-0.6000610405889601,4.06,90.5,2,30.7,2.9,3.02,2.72,2.73,3,1,-0.009999999999999787,150.7,5132.411067193676,False,True,True,True
21.8,0.15062377518884218,5.43,100.0,4,36.2,5.0,3.1,2.84,2.81,4,1,0.029999999999999805,276.2,6363.763608087092,True,False,True,True
17.0,0.6230093569683449,3.79,88.8,2,22.3,5.5,3.1,2.88,2.88,3,4,0.0,142.3,10506.471816283925,False,True,False,False
19.8,0.4908900345848144,4.77,73.9,1,36.8,7.8,2.07,2.49,2.52,2,1,-0.029999999999999805,96.8,8266.031195840555,True,True,False,False
17.0,-0.6487709389971793,6.33,82.6,1,33.9,8.4,1.48,1.81,1.8,4,3,0.010000000000000009,93.9,3410.6412005457028,False,True,False,False
17.0,1.3076596197494377,5.72,100.0,2,35.4,4.2,4.0,4.0,4.0,1,2,0.0,155.4,9517.857142857143,False,True,False,False
18.6,0.15900991233747372,4.4,84.1,3,6.6,3.9,1.21,1.32,1.3,4,1,0.020000000000000018,186.6,7608.518518518518,True,True,False,True
25.8,-0.6487709389971793,3.44,79.5,0,26.6,7.7,0.87,0.45,0.42,4,2,0.030000000000000027,26.6,5630.6306306306315,True,True,False,False
20.0,-0.5175555116356569,6.35,88.6,2,42.5,1.5,4.0,4.0,4.0,1,3,0.0,162.5,3756.87074829932,False,True,False,False
22.1,-0.1985810016469888,4.74,83.8,2,47.5,5.4,1.24,0.98,0.98,1,1,0.0,167.5,5917.247386759582,False,True,False,False
21.6,-0.6487709389971793,1.75,88.8,0,6.7,3.3,2.35,2.75,2.63,2,2,0.1200000000000001,6.7,9090.90909090909,False,True,True,False
21.7,1.7902391287215884,5.83,86.1,1,17.9,4.2,3.72,4.0,4.0,2,2,0.0,77.9,10771.595900439239,False,True,False,False
22.5,-0.5228282325973714,3.27,77.7,1,39.7,4.0,2.52,2.59,2.63,3,1,-0.040000000000000036,99.7,6442.154566744732,False,True,False,False
18.8,-0.6487709389971793,5.19,85.5,4,33.1,6.9,2.45,2.22,2.19,2,1,0.03000000000000025,273.1,4038.7722132471727,True,True,True,True
20.1,-0.6487709389971793,4.35,83.4,1,6.1,1.0,3.43,4.0,4.0,2,3,0.0,66.1,4672.897196261682,False,True,False,False
23.0,0.08509138609324834,4.41,77.8,1,28.2,5.0,2.49,2.81,2.78,2,1,0.03000000000000025,88.2,7322.365988909427,False,True,False,False
20.0,1.6796124213058081,3.02,67.1,0,23.4,3.3,1.43,1.38,1.42,3,4,-0.040000000000000036,23.4,17752.985074626868,False,True,False,False
18.4,0.7519650467748468,0.78,77.6,0,5.0,4.2,2.82,2.62,2.55,4,2,0.07000000000000028,5.0,29715.73033707865,True,True,False,False
20.5,-0.11753174800692105,6.49,92.5,3,34.2,5.2,1.01,1.27,1.24,4,1,0.030000000000000027,214.2,4750.200267022697,True,True,False,False
24.3,-0.27285104262199517,3.64,71.1,2,38.8,5.3,3.18,3.37,3.35,4,1,0.020000000000000018,158.8,7001.293103448275,True,True,True,True
18.1,-0.6487709389971793,2.13,92.0,3,24.6,2.8,3.64,3.75,3.7,2,1,0.04999999999999982,204.6,7987.220447284345,True,True,True,False
22.5,0.49194457877715725,5.64,86.6,2,9.1,6.0,1.73,2.11,2.11,1,2,0.0,129.1,7186.144578313253,False,True,False,False
17.6,-0.6487709389971793,2.94,64.4,1,15.8,6.6,0.85,1.23,1.2,3,2,0.030000000000000027,75.8,6345.17766497462,True,True,False,False
21.8,1.617494746737801,4.93,75.2,2,30.3,3.3,3.76,3.44,3.37,4,1,0.06999999999999984,150.3,11826.306913996628,False,True,True,False
23.4,2.177106198141094,4.7,76.9,0,22.7,3.0,4.0,4.0,4.0,2,2,0.0,22.7,14258.59649122807,True,True,False,False
22.6,-0.6487709389971793,5.71,99.7,2,57.2,6.2,4.0,4.0,4.0,4,1,0.0,177.2,3725.7824143070043,True,True,False,False
20.0,-0.6487709389971793,5.25,84.2,2,15.2,4.5,4.0,4.0,4.0,1,3,0.0,135.2,4000.0,True,True,False,True
19.9,0.4511688700065655,3.88,82.2,3,38.9,6.7,1.91,1.74,1.65,3,2,0.09000000000000008,218.9,9611.475409836066,True,True,False,False
22.4,-0.4084855123133353,4.027431865828092,77.1,3,50.9,5.515947888589398,3.94,4.0,4.0,4,3,0.0,230.9,5924.496004103275,True,True,False,False
19.4,-0.4084855123133353,4.027431865828092,63.3,2,55.6,5.515947888589398,1.74,2.25,2.25,1,2,0.0,175.6,5924.496004103275,False,True,True,True
23.8,0.7987667223588264,2.33,71.6,0,14.7,6.3,1.1,1.07,1.04,3,3,0.030000000000000027,14.7,16163.963963963964,False,True,False,False
22.7,-0.4084855123133353,4.027431865828092,68.9,4,9.8,5.515947888589398,2.98,2.65,2.65,4,3,0.0,249.8,5924.496004103275,False,True,True,False
24.8,-0.32818950452494106,4.45,78.9,1,25.1,3.8,2.03,2.73,2.79,2,3,-0.06000000000000005,85.1,5758.532110091743,True,True,False,False
20.3,-0.6487709389971793,3.62,79.3,1,47.9,8.3,2.56,2.09,2.12,4,1,-0.03000000000000025,107.9,5411.255411255411,True,True,True,True
22.0,3.671495751471191,4.38,83.6,2,41.6,6.1,2.32,2.38,2.41,3,1,-0.03000000000000025,161.6,20638.10408921933,False,True,True,False
19.3,0.7843546183968069,4.45,86.5,4,24.5,5.4,2.06,1.95,1.95,1,1,0.0,264.5,9823.669724770642,False,True,False,False
21.3,1.588871404374208,3.28,84.2,2,48.7,3.8,3.4,3.67,3.67,1,1,0.0,168.7,16252.336448598133,False,True,False,False
22.8,-0.6487709389971793,4.21,90.2,0,49.2,5.7,2.2,2.78,2.72,2,3,0.05999999999999961,49.2,4798.4644913627635,True,False,True,True
25.2,0.38829794958688474,5.2,71.9,2,38.6,3.1,1.96,2.21,2.21,1,2,0.0,158.6,7363.225806451613,False,True,False,False
22.6,-0.2724995278912142,4.55,77.5,1,33.9,5.7,2.86,3.13,3.14,2,1,-0.010000000000000231,93.9,5854.594594594595,True,True,False,False
19.4,-0.16558883334368985,3.7,80.1,2,29.4,4.9,4.0,4.0,4.0,3,1,0.0,149.4,7366.3829787234035,False,True,False,True
19.4,-0.4084855123133353,4.027431865828092,95.6,0,30.3,5.515947888589398,3.98,4.0,3.95,2,1,0.04999999999999982,30.3,5924.496004103275,False,True,True,False
17.6,-0.19571866741062954,3.85,98.4,1,57.2,6.9,1.65,1.92,1.93,4,3,-0.010000000000000009,117.2,7014.845360824743,False,True,False,True
21.0,-0.5039468699154226,4.43,72.4,0,54.1,6.3,0.0,0.01,0.06,3,4,-0.049999999999999996,54.1,5135.174953959485,False,True,False,False
21.9,0.9285760907972249,2.89,76.5,4,22.8,4.4,1.58,1.88,1.88,1,2,0.0,262.8,14501.542416452441,False,True,False,False
19.9,1.3961408991260174,4.8,81.3,0,19.2,3.0,3.72,3.98,3.96,2,1,0.020000000000000018,19.2,11331.379310344828,False,True,False,False
18.7,0.050341644136044576,3.06,74.3,2,34.4,5.0,1.95,1.56,1.55,4,2,0.010000000000000009,154.4,9586.699507389161,True,True,False,False
25.5,-0.6487709389971793,2.51,64.7,1,23.6,6.3,1.18,0.72,0.7,2,3,0.020000000000000018,83.6,7122.507122507123,False,True,False,False
19.7,-0.6487709389971793,4.05,93.6,3,34.1,6.0,3.14,3.27,3.21,3,3,0.06000000000000005,214.1,4950.495049504951,False,True,False,False
17.0,1.4595641998369253,4.91,85.7,3,15.6,7.1,1.7,1.52,1.52,1,3,0.0,195.6,11334.179357021996,False,True,True,False
23.9,-0.4740681177990407,5.03,100.0,0,14.3,7.3,2.85,3.43,3.43,3,1,0.0,14.3,4722.885572139303,False,True,False,True
23.1,-0.3403920873220516,3.59,77.2,1,20.0,8.4,1.33,1.37,1.49,3,3,-0.11999999999999988,80.0,6784.531590413943,True,True,True,False
25.2,-0.1750295146846643,4.17,92.9,1,11.4,3.7,3.58,3.21,3.24,3,4,-0.03000000000000025,71.4,6660.348162475822,False,True,False,False
20.0,0.005096676645523476,5.13,87.9,0,40.9,3.0,3.72,3.87,3.87,1,1,0.0,40.9,6202.446982055465,True,True,True,True
21.1,-0.6487709389971793,2.83,78.1,1,31.7,8.6,0.0,0.0,0.02,4,2,-0.02,91.7,6527.415143603133,True,True,True,False
20.7,1.952789583512728,5.93,69.2,3,41.1,5.9,0.74,0.65,0.59,3,2,0.06000000000000005,221.1,11083.261183261184,True,False,False,False
26.6,-0.4084855123133353,4.027431865828092,89.5,1,52.9,5.515947888589398,1.94,1.75,1.68,3,3,0.07000000000000006,112.9,5924.496004103275,True,False,False,True
29.5,-0.1376685204416591,4.95,79.3,2,32.1,7.0,2.72,2.76,2.65,3,1,0.10999999999999988,152.1,5912.268907563025,False,True,True,False
21.5,-0.12245295423785453,3.69,57.1,0,24.8,6.1,1.0,1.14,1.21,3,4,-0.07000000000000006,24.8,7565.245202558636,True,True,False,False
20.6,1.1433515913043932,3.28,100.0,2,18.8,5.9,0.48,0.37,0.37,1,2,0.0,138.8,14179.439252336451,False,True,True,False
23.6,-0.6009147192208568,4.31,100.0,1,38.2,8.2,2.74,2.74,2.66,2,4,0.08000000000000007,98.2,4887.570621468927,True,True,False,True
17.0,-0.23383290750530825,4.42,72.6,0,34.3,5.6,1.84,1.61,1.66,4,1,-0.04999999999999982,34.3,6137.084870848708,True,True,True,True
22.3,-0.6487709389971793,4.5,73.3,2,7.1,5.7,2.2,2.16,2.16,1,2,0.0,127.1,4545.454545454545,False,True,True,False
23.4,-0.162676282717219,3.74,68.2,4,36.4,8.0,0.0,0.0,0.0,3,2,0.0,276.4,7316.455696202532,True,True,False,True
20.2,-0.5800749173245568,6.52,86.2,1,23.3,6.4,2.89,2.7,2.65,3,1,0.050000000000000266,83.3,3506.3829787234044,True,True,False,False
19.5,-0.6487709389971793,3.78,81.4,2,19.9,6.1,1.33,1.64,1.68,4,2,-0.040000000000000036,139.9,5230.125523012553,False,True,False,False
23.0,1.9630839434855991,5.24,73.5,0,45.6,7.3,3.37,3.23,3.26,4,1,-0.029999999999999805,45.6,12341.666666666666,True,False,False,True
21.9,-0.25828828948964094,3.24,70.0,1,34.9,3.3,2.97,2.88,2.86,3,2,0.020000000000000018,94.9,7730.188679245282,False,True,False,False
21.8,1.361893321069929,3.06,65.8,5,25.8,4.3,1.18,1.47,1.44,2,1,0.030000000000000027,325.8,16019.704433497534,True,True,False,False
19.9,2.643767111447878,4.13,91.4,1,42.5,2.6,3.28,3.82,3.81,2,2,0.009999999999999787,102.5,17654.385964912282,False,True,False,False
22.0,-0.6487709389971793,1.87,74.2,3,26.6,5.9,1.92,2.0,2.1,2,2,-0.10000000000000009,206.6,8710.801393728223,True,True,True,True
23.0,2.4530954781942613,3.96,94.6,2,17.4,5.6,2.8,2.86,2.85,3,1,0.009999999999999787,137.4,17493.951612903227,True,False,False,False
18.4,1.2090848459604333,5.05,78.1,1,41.5,5.9,0.74,1.02,0.99,2,1,0.030000000000000027,101.5,10247.438016528926,True,True,False,False
20.7,-0.4377114513582668,3.97,84.9,2,19.1,6.0,2.41,1.51,1.54,3,3,-0.030000000000000027,139.1,5875.855130784707,True,True,False,False
20.9,-0.6487709389971793,3.5,66.7,1,26.0,4.9,0.14,0.19,0.16,4,4,0.03,86.0,5555.555555555556,True,True,True,False
25.0,-0.6457579555904853,7.09,90.1,2,36.3,2.5,4.0,4.0,4.0,1,1,0.0,156.3,3097.6514215080347,False,True,False,False
19.5,0.0606862204990272,4.31,80.2,0,20.5,6.6,2.82,2.65,2.65,3,1,0.0,20.5,7368.738229755179,False,False,False,False
21.5,-0.6487709389971793,4.7,95.6,1,44.6,7.0,3.0,3.13,3.23,2,1,-0.10000000000000009,104.6,4385.964912280701,False,True,False,True
20.5,1.4943641581842406,1.11,75.3,0,35.1,4.1,4.0,4.0,3.88,4,3,0.1200000000000001,35.1,32074.881516587673,True,False,False,True
20.6,0.32638114057932366,3.26,79.5,1,24.1,7.4,1.16,0.87,0.85,4,1,0.020000000000000018,84.1,10426.99530516432,True,True,False,True
19.7,0.15906012872758526,3.82,96.1,1,41.0,3.2,2.56,2.15,2.21,3,1,-0.06000000000000005,101.0,8524.273858921162,False,True,True,False
21.9,-0.6487709389971793,3.32,75.1,3,25.7,5.7,2.16,2.09,2.08,2,2,0.009999999999999787,205.7,5787.0370370370365,True,True,True,False
18.9,1.9265766278744905,3.58,68.7,3,32.5,6.3,2.99,3.36,3.35,3,1,0.009999999999999787,212.5,16656.113537117904,False,True,False,False
23.5,-0.6487709389971793,6.32,77.4,3,41.2,2.9,4.0,4.0,3.9,3,3,0.10000000000000009,221.2,3415.3005464480875,False,True,True,True
17.0,-0.6487709389971793,4.66,86.1,3,35.2,3.7,3.85,3.83,3.83,1,3,0.0,215.2,4416.961130742049,True,True,True,False
21.4,-0.009214994536272876,5.07,100.0,1,47.6,6.3,1.99,1.6,1.6,1,1,0.0,107.6,6216.803953871499,True,False,False,True
18.6,-0.5292559305316519,4.71,67.4,0,59.0,7.4,1.01,0.95,0.94,4,3,0.010000000000000009,59.0,4795.096322241681,False,True,False,True
19.2,-0.3967348770272288,4.2,79.5,0,31.4,6.0,2.69,2.59,2.59,1,1,0.0,31.4,5772.884615384615,False,True,False,False
22.1,-0.6487709389971793,2.2,89.9,0,44.2,6.1,1.27,0.9,0.94,4,3,-0.039999999999999925,44.2,7812.5,True,True,True,False
22.5,1.0534140366145783,4.02,76.3,2,18.4,8.4,1.75,2.08,2.13,4,3,-0.04999999999999982,138.4,11732.470119521913,True,True,False,False
24.1,-0.6487709389971793,4.46,80.8,4,22.3,7.4,0.72,0.19,0.21,3,1,-0.01999999999999999,262.3,4578.754578754579,False,True,False,False
22.7,-0.6487709389971793,5.8,85.1,5,36.2,6.1,4.0,4.0,4.0,4,3,0.0,336.2,3676.470588235294,True,True,False,True
19.2,0.2532158601867718,3.74,75.0,1,18.2,4.7,2.03,2.52,2.49,2,1,0.029999999999999805,78.2,9063.713080168776,True,True,False,False
21.2,-0.6487709389971793,3.13,82.1,0,35.2,4.1,3.57,3.6,3.53,3,1,0.07000000000000028,35.2,6053.268765133172,False,True,False,True
18.3,1.2485549285881243,5.58,89.9,3,40.7,6.3,2.78,2.68,2.6,2,4,0.08000000000000007,220.7,9541.489361702128,False,True,False,False
22.0,1.0949429912368436,3.36,72.8,0,36.9,5.4,2.11,1.71,1.71,1,3,0.0,36.9,13698.16513761468,False,True,True,True
22.5,-0.6487709389971793,4.85,86.8,0,33.1,10.0,1.1,0.91,0.91,4,2,0.0,33.1,4273.504273504273,True,True,False,False
22.6,-0.6487709389971793,6.32,76.8,1,48.9,5.3,2.2,2.07,2.0,3,5,0.06999999999999984,108.9,3415.3005464480875,False,True,True,True
21.5,-0.6487709389971793,4.59,90.3,2,40.0,5.1,1.4,1.48,1.48,1,1,0.0,160.0,4472.27191413238,False,True,False,True
19.4,0.028949461948517396,2.89,90.8,0,24.4,5.9,1.48,1.06,1.03,4,2,0.030000000000000027,24.4,9896.143958868894,False,False,True,False
20.5,-0.6487709389971793,1.21,81.2,3,40.1,7.2,0.7,0.58,0.56,2,1,0.019999999999999907,220.1,11312.217194570136,False,True,True,False
21.0,0.1268212062759598,3.37,78.0,2,34.4,3.6,2.74,2.47,2.52,4,2,-0.04999999999999982,154.4,9255.148741418765,True,True,False,True
21.8,0.8735389272349484,3.03,80.1,1,18.7,9.0,0.61,0.8,0.86,2,4,-0.05999999999999994,78.7,13725.806451612905,True,False,False,True
